SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
782;0;0,0;0;0;0;20;
783;0;0,0;0;0;0;0;
784;0;0,0;0;0;0;0;
785;0;0,0;0;0;0;0;
786;0;0,0;0;0;0;11;
787;0;0,0;0;0;0;7;
788;0;0,0;0;0;0;2;
789;0;0,0;0;0;0;0;
790;0;0,0;0;0;0;0;
791;0;0,0;0;0;0;13;
792;0;0,0;0;0;0;6;
793;0;0,0;0;0;0;0;
794;6;0,19354838;6;0;0;0;
795;8;0,16;7;0;0;3;
796;0;0,0;0;0;0;0;
797;4;0,07017544;4;0;0;7;
798;0;0,0;0;0;0;4;
799;0;0,0;0;0;0;0;
800;6;0,12;6;0;0;1;
801;7;0,16666667;7;0;0;17;
802;0;0,0;0;0;0;15;
803;0;0,0;0;0;0;0;
804;0;0,0;0;0;0;19;
805;0;0,0;0;0;0;0;
806;0;0,0;0;0;0;12;
807;3;0,1875;0;3;0;0;
808;0;0,0;0;0;0;17;
809;0;0,0;0;0;0;0;
810;3;0,04918033;3;0;0;2;
811;0;0,0;0;0;0;12;
812;0;0,0;0;0;0;7;
813;0;0,0;0;0;0;2;
814;0;0,0;0;0;0;11;
815;6;0,08695652;6;0;0;29;
816;0;0,0;0;0;0;22;
817;0;0,0;0;0;0;23;
818;0;0,0;0;0;0;15;
819;0;0,0;0;0;0;1;
820;0;0,0;0;0;0;0;
821;0;0,0;0;0;0;8;
822;0;0,0;0;0;0;26;
823;6;0,08108108;6;0;0;45;
824;0;0,0;0;0;0;0;
825;28;0,30769232;20;0;0;14;
826;0;0,0;0;0;0;0;
827;8;0,14814815;8;0;0;15;
828;0;0,0;0;0;0;0;
829;5;0,3846154;5;0;0;0;
830;12;0,26086956;12;0;0;0;
831;0;0,0;0;0;0;0;
832;0;0,0;0;0;0;0;
833;4;0,14814815;4;0;0;0;
834;5;0,1388889;5;0;0;0;
835;0;0,0;0;0;0;7;
